"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,1.911,,
"PER","Peru","GHG","Greenhouse gases","WAS","5 - Waste","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6437.67,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,87.573,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,86.688,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,84.275,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,93.254,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,95.295,,
"MLT","Malta","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,94.391,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,86.367,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,83.271,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,86.602,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,83.057,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,69.695,,
"MCO","Monaco","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,73.56,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,105.88,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,108.152,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,113.206,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,113.096,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,107.558,,
"BLR","Belarus","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,110.986,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,153.445,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,159.481,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,161.278,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,167.52,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,172.695,,
"CYP","Cyprus","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,173.528,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,82375.9,,
"IDN","Indonesia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,5.861,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,193.678,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,204.684,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,214.238,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,192,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,178.188,,
"KAZ","Kazakhstan","CO2","Carbon dioxide","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,177.949,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,12.197,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,13.25,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,13.755,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,14.341,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,15.252,,
"HRV","Croatia","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2021","2021","PC","Percentage","0","Units",,,14.709,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,59.157,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,61.889,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,56.734,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,55.107,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,47.67,,
"BGR","Bulgaria","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,55.171,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.566,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.554,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.552,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.544,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.528,,
"MCO","Monaco","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.523,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,-3.801,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1.062,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.405,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5.716,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.281,,
"MLT","Malta","GHG","Greenhouse gases","LULUCF","Land use, land-use change and forestry (LULUCF)","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.638,,
"HRV","Croatia","GHG","Greenhouse gases","OTH","6 - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"HRV","Croatia","GHG","Greenhouse gases","OTH","6 - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"HRV","Croatia","GHG","Greenhouse gases","OTH","6 - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"HRV","Croatia","GHG","Greenhouse gases","OTH","6 - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.019,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7.981,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.144,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.271,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.179,,
"LIE","Liechtenstein","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.165,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,8.333,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,8.969,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,9.479,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2019","2019",,,"0","Units",,,9.251,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2020","2020",,,"0","Units",,,7.703,,
"AUT","Austria","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2021","2021",,,"0","Units",,,7.499,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016",,,"0","Units",,,0.306,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017",,,"0","Units",,,0.316,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2018","2018",,,"0","Units",,,0.297,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2019","2019",,,"0","Units",,,0.268,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2020","2020",,,"0","Units",,,0.255,,
"GRC","Greece","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2021","2021",,,"0","Units",,,0.242,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,627.76,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,635.25,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,644.93,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,656.424,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,656.09,,
"CYP","Cyprus","GHG","Greenhouse gases","WAS","5 - Waste","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,662.559,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2016","2016",,,"0","Units",,,14.784,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2017","2017",,,"0","Units",,,16.067,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2018","2018",,,"0","Units",,,16.859,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2019","2019",,,"0","Units",,,11.823,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2020","2020",,,"0","Units",,,10.467,,
"EST","Estonia","GHG","Greenhouse gases","GHG_CAP_LULU","Total GHG incl. LULUCF per capita","2021","2021",,,"0","Units",,,11.644,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,204.393,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,201.122,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,209.423,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,224.825,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,232.557,,
"MLT","Malta","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,241.702,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2016","2016","PC","Percentage","0","Units",,,22.923,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2017","2017","PC","Percentage","0","Units",,,23.046,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2018","2018","PC","Percentage","0","Units",,,21.509,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2019","2019","PC","Percentage","0","Units",,,19.237,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2020","2020","PC","Percentage","0","Units",,,16.529,,
"ROU","Romania","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries","2021","2021","PC","Percentage","0","Units",,,16.367,,
"BRA","Brazil","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016",,,"0","Units",,,0.448,,
"PER","Peru","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5822.37,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5476.457,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5583.043,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5834.671,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5897.348,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5829.719,,
"BLR","Belarus","GHG","Greenhouse gases","WAS","5 - Waste","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5975.873,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,98862.066,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,90453.23,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,98755.577,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,92220.218,,
"UKR","Ukraine","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,86400.258,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,36908.925,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38748.618,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39892.788,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,37425.008,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34808.115,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,40481.346,,
"PER","Peru","GHG","Greenhouse gases","WAS_P","5 - Waste","2016","2016","PC","Percentage","0","Units",,,6.685,,
"BRA","Brazil","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45188,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH","6 - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH","6 - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"BGR","Bulgaria","GHG","Greenhouse gases","OTH","6 - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016",,,"0","Units",,,0.194,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017",,,"0","Units",,,0.192,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2018","2018",,,"0","Units",,,0.184,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2019","2019",,,"0","Units",,,0.174,,
"OECDE","OECD - Europe","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2020","2020",,,"0","Units",,,0.171,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,9386525,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,9631053,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,9764489,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,9436717,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,8982947,,
"LIE","Liechtenstein","HFC","Hydrofluorocarbons","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,8321859,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1187.42,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1250.849,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1201.488,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1173.024,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1267.494,,
"CYP","Cyprus","GHG","Greenhouse gases","IND_PROC","2- Industrial processes and product use","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1277.805,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,148.535,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,151.131,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,132.578,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,147.728,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,146.754,,
"MLT","Malta","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,152.618,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,137.79,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,138.001,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,151.191,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,150.65,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,150.801,,
"MCO","Monaco","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,151.488,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,10.452,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,10.068,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,9.358,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,7.244,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,7.883,,
"KAZ","Kazakhstan","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,7.183,,
"OECDAM","OECD America","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016",,,"0","Units",,,0.307,,
"OECDAM","OECD America","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017",,,"0","Units",,,0.303,,
"OECDAM","OECD America","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2018","2018",,,"0","Units",,,0.302,,
